사업코드,조사구분,조사지점명,주소,X좌표,Y좌표,조사차수,조사시작일,조사종료일,"토층구분,(예 : 표토, 중토, 심토 등)",토층별 심도,준설토,카드뮴,구리,비소,수은,납,6가크롬,아연,니켈,불소,유기인화합물,폴리클로리네이티드비페닐,시안,페놀,벤젠,톨루엔,에틸벤젠,크실렌,석유계총탄화수소,트리클로로에틸렌,테트라클로로에틸렌,벤조(a)피렌,생성일,수정일,사용여부
ND2008B001,IV01,S-3,창원시 대산면 가술리 대산농협 농산물선별장 인근,,,1차,20060522,20060523,표토층,,,0,3,0,0,4,-77777,55,14,309,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
ND2008B001,IV01,S-1,창원시 대산면 가술리 가촌마을,,,2차,20060709,20060710,표토층,,,0,3,0,0,5,-77777,42,12,296,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
ND2008B001,IV01,S-2,창원시 대산면 가술리 장등마을 앞,,,2차,20060709,20060710,표토층,,,0,4,0,0,4,-77777,39,12,288,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
ND2008B001,IV01,S-3,창원시 대산면 가술리 대산농협 농산물선별장 인근,,,2차,20060709,20060710,표토층,,,1,3,0,0,4,-77777,49,14,312,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
ND2008B001,IV01,S-1,창원시 대산면 가술리 가촌마을,,,3차,20061027,20061028,표토층,,,0,3,0,0,4,-77777,38,10,278,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
ND2008B001,IV01,S-2,창원시 대산면 가술리 장등마을 앞,,,3차,20061027,20061028,표토층,,,0,4,0,0,5,-77777,39,10,314,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
ND2008B001,IV01,S-3,창원시 대산면 가술리 대산농협 농산물선별장 인근,,,3차,20061027,20061028,표토층,,,0,4,0,0,5,-77777,40,11,295,-77777,-77777,-77777,-77777,,,,,-77777,-77777,-77777,,,,Y
GG2009B002,IV01,S-1,충북 청원군 옥산면 계획지구 내 북측,,,1차,20080422,20080422,표토층,,,0,3,0,,4,,,,,,,,,,,,,,,,,,,Y
GG2009B002,IV01,S-2,충북 청원군 옥산면 계획지구 내 남동측,,,1차,20080422,20080422,표토층,,,0,3,0,,4,,,,,,,,,,,,,,,,,,,Y
GG2009B002,IV01,S-3,충북 청원군 옥산면 계획지구 내 남서측,,,1차,20080422,20080422,표토층,,,0,3,0,,6,,,,,,,,,,,,,,,,,,,Y
GG2009B002,IV01,S-1,충북 청원군 옥산면 계획지구 내 북측,,,2차,20080710,20080710,표토층,,,0,3,0,,4,,,,,,,,,,,,,,,,,,,Y
GG2009B002,IV01,S-2,충북 청원군 옥산면 계획지구 내 남동측,,,2차,20080710,20080710,표토층,,,0,3,0,,5,,,,,,,,,,,,,,,,,,,Y
GG2009B002,IV01,S-3,충북 청원군 옥산면 계획지구 내 남서측,,,2차,20080710,20080710,표토층,,,0,5,0,,7,,,,,,,,,,,,,,,,,,,Y
GG2009B002,IV03,UA-34,옥산면 오산리 223,,,0차,,,표토층,,,0,1,0,0,4,0,10,0,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UA-35,낭성면 이목리 108-1,,,0차,,,표토층,,,0,2,0,0,5,0,27,1,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UB-06,낭성면 지산리 산 75,,,0차,,,표토층,,,0,2,0,0,6,0,9,4,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UB-07,오창읍 성산리 145-21,,,0차,,,표토층,,,0,5,0,0,6,0,18,3,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UB-08,오창읍 가좌리 9-5,,,0차,,,표토층,,,0,4,0,0,5,0,13,3,-55555,-55555,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UE-09,내수읍 입상리,,,0차,,,표토층,,,0,0,0,0,0,0,39,17,98,-55555,0,0,0,,,,,134,0,0,,,,Y
GG2009B002,IV03,UG-21,내수읍 덕암리 산11-1,,,0차,,,표토층,,,0,1,0,0,3,0,39,2,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UG-22,오창읍 화산리,,,0차,,,표토층,,,0,0,0,0,1,0,18,5,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UG-25,남이면 산막리,,,0차,,,표토층,,,0,0,0,0,1,0,17,2,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UG-26,옥산면 환희리,,,0차,,,표토층,,,0,3,0,0,8,0,32,4,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UK-10,미원면 대신리 358-2,,,0차,,,표토층,,,0,2,0,0,13,0,24,3,191,-55555,-55555,0,-55555,,,,,125,-55555,-55555,,,,Y
GG2009B002,IV03,UN-23,부용면 금호리 145,,,0차,,,표토층,,,0,2,0,0,1,0,33,2,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV03,UP-26,현도면 죽전리,,,0차,,,표토층,,,0,1,0,0,3,0,10,5,312,-55555,0,0,0,,,,,0,0,0,,,,Y
GG2009B002,IV03,UP-27,부용면 금호리,,,0차,,,표토층,,,0,2,0,0,3,0,124,2,355,-55555,0,0,0,,,,,0,0,0,,,,Y
GG2009B002,IV03,US-13,가덕면 계산리 222,,,0차,,,표토층,,,0,5,0,0,2,0,23,3,-55555,0,-55555,0,-55555,,,,,-55555,-55555,-55555,,,,Y
GG2009B002,IV15,사리농공단지,괴산군 사리면,,,0차,,,표토층,,,0,7,1,0,4,0,143,21,85,,,,,,,,,,,,,,,Y
GG2009B002,IV15,대강농공단지,단양군 대강면,,,0차,,,표토층,,,0,11,0,0,1,0,76,26,54,,,,,,,,,,,,,,,Y
GG2009B002,IV15,적성농공단지,단양군 적성면,,,0차,,,표토층,,,0,10,0,0,-99999,-99999,74,21,166,,,,,,,,,,,,,,,Y
GG2009B002,IV15,한화국가산단,보은군 내북면,,,0차,,,표토층,,,0,4,1,0,3,0,57,22,132,,,,,,,,,,,,,,,Y
GG2009B002,IV15,보은농공단지,보은군 보은읍,,,0차,,,표토층,,,0,1,0,0,3,0,42,3,51,,,,,,,,,,,,,,,Y
GG2009B002,IV15,삼승농공단지,보은군 삼승면,,,0차,,,표토층,,,0,4,1,0,4,0,59,6,49,,,,,,,,,,,,,,,Y
GG2009B002,IV15,외속농공단지,보은군 외속리면,,,0차,,,표토층,,,0,2,1,0,5,0,84,8,64,,,,,,,,,,,,,,,Y
GG2009B002,IV15,계산농공단지,영동군 영동읍,,,0차,,,표토층,,,0,2,0,0,3,0,53,16,90,,,,,,,,,,,,,,,Y
GG2009B002,IV15,법화농공단지,영동군 용산면,,,0차,,,표토층,,,0,3,0,0,5,0,63,8,61,,,,,,,,,,,,,,,Y
GG2009B002,IV15,용산농공단지,영동군 용산면,,,0차,,,표토층,,,0,1,0,0,3,0,70,7,55,,,,,,,,,,,,,,,Y
GG2009B002,IV15,동이농공단지,옥천군 동이면,,,0차,,,표토층,,,0,2,0,0,2,0,52,6,42,,,,,,,,,,,,,,,Y
GG2009B002,IV15,금왕농공단지,음성군 금왕읍,,,0차,,,표토층,,,0,1,1,0,1,0,86,5,85,,,,,,,,,,,,,,,Y
GG2009B002,IV15,금왕산업단지,음성군 금왕읍,,,0차,,,표토층,,,0,1,0,0,2,0,82,6,80,,,,,,,,,,,,,,,Y
GG2009B002,IV15,대소산업단지,음성군 대소면,,,0차,,,표토층,,,0,22,0,0,3,0,64,17,43,,,,,,,,,,,,,,,Y
GG2009B002,IV15,대풍산업단지,음성군 대소면,,,0차,,,표토층,,,0,3,0,0,3,0,75,7,149,,,,,,,,,,,,,,,Y
GG2009B002,IV15,삼성농공단지,음성군 삼성면,,,0차,,,표토층,,,0,0,0,0,2,0,67,3,45,,,,,,,,,,,,,,,Y
GG2009B002,IV15,소이산업단지,음성군 소이면,,,0차,,,표토층,,,0,2,0,0,3,0,56,10,172,,,,,,,,,,,,,,,Y
GG2009B002,IV15,음성농공단지,음성군 음성읍,,,0차,,,표토층,,,0,4,1,0,2,0,78,20,156,,,,,,,,,,,,,,,Y
GG2009B002,IV15,제천지방산단,제천시 왕암동,,,0차,,,표토층,,,0,1,1,0,0,0,63,10,349,,,,,,,,,,,,,,,Y
GG2009B002,IV15,제2산업단지,중주시 용탄동,,,0차,,,표토층,,,0,0,0,0,1,0,47,2,225,,,,,,,,,,,,,,,Y
GG2009B002,IV15,도안농공단지,증평군 도안면,,,0차,,,표토층,,,0,3,1,0,4,0,61,13,178,,,,,,,,,,,,,,,Y
GG2009B002,IV15,증평농공단지,증평군 증평읍,,,0차,,,표토층,,,0,3,1,0,5,0,38,15,205,,,,,,,,,,,,,,,Y
GG2009B002,IV15,광혜원산단,진천군 광혜원면,,,0차,,,표토층,,,0,3,1,0,4,0,76,12,41,,,,,,,,,,,,,,,Y
GG2009B002,IV15,덕산농공단지,진천군 덕산면,,,0차,,,표토층,,,0,4,1,0,4,0,83,10,32,,,,,,,,,,,,,,,Y
GG2009B002,IV15,문백농공단지,진천군 문백면,,,0차,,,표토층,,,0,1,0,0,2,0,80,36,76,,,,,,,,,,,,,,,Y
GG2009B002,IV15,이월농공단지,진천군 이월면,,,0차,,,표토층,,,0,1,0,0,4,0,53,30,67,,,,,,,,,,,,,,,Y
GG2009B002,IV15,진천농공단지,진천군 진천읍,,,0차,,,표토층,,,0,3,1,0,3,0,65,23,60,,,,,,,,,,,,,,,Y
GG2009B002,IV15,초평농공단지,진천군 초평면,,,0차,,,표토층,,,0,3,1,0,3,0,55,21,43,,,,,,,,,,,,,,,Y
GG2009B002,IV15,가금농공단지,충주시 가금면,,,0차,,,표토층,,,0,1,0,0,2,0,79,3,154,,,,,,,,,,,,,,,Y
GG2009B002,IV15,가주농공단지,충주시 가주동,,,0차,,,표토층,,,0,1,1,0,5,0,93,3,65,,,,,,,,,,,,,,,Y
GG2009B002,IV15,제1산업단지,충주시 금능동,,,0차,,,표토층,,,0,5,1,0,3,0,104,9,64,,,,,,,,,,,,,,,Y
GG2009B002,IV15,용탄농공단지,충주시 용탄동,,,0차,,,표토층,,,0,3,1,0,21,0,81,15,82,,,,,,,,,,,,,,,Y
GG2009B002,IV15,주덕농공단지,충주시 주덕읍,,,0차,,,표토층,,,0,2,0,0,2,0,89,13,149,,,,,,,,,,,,,,,Y
HG2009B004,IV15,어공7호공원,권선구 권선동 1273,,,0차,,,표토층,,,0,1,1,0,1,,-88888,-88888,-88888,,,,,,,,,,,-88888,,,,Y
HG2009B004,IV01,S-1,수원시 권선구 고색동 사업부지 내,,,1차,20080214,20080217,표토층,,,0,2,0,,2,,11,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-2,수원시 권선구 고색동 수원시 위생처리시설 북측,,,1차,20080214,20080217,표토층,,,0,5,0,,2,,43,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-3,화성시 기안동 산1번지 앞,,,1차,20080214,20080217,표토층,,,0,3,0,,1,,30,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-1,수원시 권선구 고색동 사업부지 내,,,2차,20080428,20080501,표토층,,,0,3,0,,3,,16,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-2,수원시 권선구 고색동 수원시 위생처리시설 북측,,,2차,20080428,20080501,표토층,,,0,6,0,,2,,35,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-3,화성시 기안동 산1번지 앞,,,2차,20080428,20080501,표토층,,,0,3,0,,1,,30,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-1,수원시 권선구 고색동 사업부지 내,,,3차,20080709,20080712,표토층,,,0,4,0,,3,,18,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-2,수원시 권선구 고색동 수원시 위생처리시설 북측,,,3차,20080709,20080712,표토층,,,0,5,0,,3,,33,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-3,화성시 기안동 산1번지 앞,,,3차,20080709,20080712,표토층,,,0,3,0,,2,,25,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-1,수원시 권선구 고색동 사업부지 내,,,4차,20081007,20081010,표토층,,,0,3,0,,4,,20,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-2,수원시 권선구 고색동 수원시 위생처리시설 북측,,,4차,20081007,20081010,표토층,,,0,5,0,,3,,25,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV01,S-3,화성시 기안동 산1번지 앞,,,4차,20081007,20081010,표토층,,,0,3,0,,2,,28,,,,,0,,,,,,,,,,,,Y
HG2009B004,IV03,SA-14,팔달구 원천동 141-1,,,0차,,,표토층,,,0,2,3,0,44,,96,9,-88888,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SA-15,권선구 세류3동 527,,,0차,,,표토층,,,0,5,3,0,5,,110,7,-88888,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SC-04,장안구 연무동 172-7,,,0차,,,표토층,,,0,7,3,0,9,,121,11,315,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SD-04,장안구 화서2동 460-1,,,0차,,,표토층,,,0,3,4,0,3,,85,8,541,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SK-30,팔달구 영통동 972-2(영통적벽적골),,,0차,,,표토층,,,0,9,3,0,8,,126,3,220,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SK-31,권선구 구운동 462(화서삼환),,,0차,,,표토층,,,0,4,3,0,6,,155,11,121,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SK-32,권선구 고색동 876-56(고색태산),,,0차,,,표토층,,,0,5,4,0,8,,66,26,224,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SL-02,팔달구 하동 653-1,,,0차,,,표토층,,,0,2,3,0,4,,72,5,-88888,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SN-14,권선구 오목천동 805-1,,,0차,,,표토층,,,0,3,3,0,4,,72,21,-88888,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SO-14,장안구 광교산 산46(광교산),,,0차,,,표토층,,,0,2,4,0,4,,49,8,-88888,,,,,,,,,,,,,,,Y
HG2009B004,IV03,SU-12,권선구 장안동 23-1,,,0차,,,표토층,,,-99999,4,6,0,5,,97,14,-88888,,,,,,,,,,,,,,,Y
HG2009B004,IV15,용남여객(주),권선구 오목천동 20-1,,,0차,,,표토층,,,0,1,1,0,5,,-88888,-88888,-88888,,,,,,,,,,,0,,,,Y
HG2009B004,IV15,경진여객운수,권선구 평동 116-4,,,0차,,,표토층,,,0,5,1,0,3,,-88888,-88888,-88888,,,,,,,,,,,0,,,,Y
HG2009B004,IV15,고려개발(주),권선구 평동 53,,,0차,,,표토층,,,0,3,1,0,25,,77,14,-88888,,,,,,,,,,,0,,,,Y
HG2009B004,IV15,원천4호공원,영통구 매탄동 1211-2,,,0차,,,표토층,,,0,1,1,0,2,,-88888,-88888,-88888,,,,,,,,,,,-88888,,,,Y
HG2009B004,IV15,(주)덕성,영통구 신동 557-1,,,0차,,,표토층,,,0,5,1,0,8,,41,12,0,,,,,,,,,,,0,,,,Y
HG2009B004,IV15,성민기업(주),영통구 원천동 245-1,,,0차,,,표토층,,,0,17,1,0,7,,92,10,0,,,,,,,,,,,0,,,,Y
HG2009B004,IV15,(주)퍼시픽콘트롤즈,영통구 원천동 288,,,0차,,,표토층,,,0,3,1,0,4,,79,13,99,,,,,,,,,,,0,,,,Y
HG2009B004,IV15,해태유업(주),장안구 이옥동 380-2,,,0차,,,표토층,,,0,3,1,0,2,,52,15,0,,,,,,,,,,,0,,,,Y
YS2009B006,IV01,S-1,진도군 군내면 녹진리 사업지구 내 답,,,1차,20090507,20090507,표토층,,,0,0,0,,0,,15,1,,,,,,,,,,,,,,,,Y
YS2009B006,IV01,S-2,진도군 군내면 녹진리 사업지구 외 임야,,,1차,20090507,20090507,표토층,,,0,0,0,,0,,13,1,,,,,,,,,,,,,,,,Y
YS2009B006,IV01,S-1,진도군 군내면 녹진리 사업지구 내 답,,,2차,20090702,20090702,표토층,,,0,0,0,,0,,16,1,,,,,,,,,,,,,,,,Y
YS2009B006,IV01,S-1,진도군 군내면 녹진리 사업지구 내 답,,,3차,20090903,20090903,표토층,,,0,0,0,,0,,16,1,,,,,,,,,,,,,,,,Y
YS2009B006,IV01,S-2,진도군 군내면 녹진리 사업지구 외 임야,,,3차,20090903,20090903,표토층,,,0,0,0,,0,,13,1,,,,,,,,,,,,,,,,Y
HG2008B003,IV01,S-1,경기도 평택시 포승면 만호리 만도아파트 101동 뒤,,,1차,20071127,20071129,표토층,,,0,1,-99999,-99999,1,-99999,45,2,146,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-2,경기도 평택시 포승면 만호리 KT기지국 뒤,,,1차,20071127,20071129,표토층,,,0,1,-99999,-99999,1,-99999,40,1,164,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-3,경기도 평택시 포승면 희곡리 희곡1리 다목적회관 앞,,,1차,20071127,20071129,표토층,,,0,2,0,0,4,-99999,65,3,136,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-4,경기도 평택시 포승면 만호리 12-2번지 앞,,,1차,20071127,20071129,표토층,,,0,3,0,0,6,-99999,74,3,175,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-1,경기도 평택시 포승면 만호리 만도아파트 101동 뒤,,,2차,20080324,20080326,표토층,,,0,1,-99999,-99999,0,-99999,40,1,135,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-2,경기도 평택시 포승면 만호리 KT기지국 뒤,,,2차,20080324,20080326,표토층,,,0,1,-99999,-99999,1,-99999,35,1,147,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-3,경기도 평택시 포승면 희곡리 희곡1리 다목적회관 앞,,,2차,20080324,20080326,표토층,,,0,2,0,0,3,-99999,60,2,128,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-4,경기도 평택시 포승면 만호리 12-2번지 앞,,,2차,20080324,20080326,표토층,,,0,3,0,0,5,-99999,72,3,162,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-1,경기도 평택시 포승면 만호리 만도아파트 101동 뒤,,,3차,20080602,20080604,표토층,,,0,1,-99999,-99999,0,-99999,37,1,125,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-2,경기도 평택시 포승면 만호리 KT기지국 뒤,,,3차,20080602,20080604,표토층,,,0,1,-99999,-99999,1,-99999,33,1,135,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-3,경기도 평택시 포승면 희곡리 희곡1리 다목적회관 앞,,,3차,20080602,20080604,표토층,,,0,2,0,0,3,-99999,58,2,112,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-4,경기도 평택시 포승면 만호리 12-2번지 앞,,,3차,20080602,20080604,표토층,,,0,2,0,0,5,-99999,65,2,137,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-1,경기도 평택시 포승면 만호리 만도아파트 101동 뒤,,,4차,20080929,20081001,표토층,,,0,0,-99999,-99999,0,-99999,43,2,113,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-2,경기도 평택시 포승면 만호리 KT기지국 뒤,,,4차,20080929,20081001,표토층,,,0,1,-99999,-99999,1,-99999,39,1,153,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-3,경기도 평택시 포승면 희곡리 희곡1리 다목적회관 앞,,,4차,20080929,20081001,표토층,,,0,1,0,-99999,3,-99999,50,2,132,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-4,경기도 평택시 포승면 만호리 12-2번지 앞,,,4차,20080929,20081001,표토층,,,0,2,0,-99999,5,-99999,55,2,128,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV01,S-5,경기도 평택시 포승면 만호리 공단주유소 (GS 칼텍스),,,4차,20080929,20081001,표토층,,,0,1,0,-99999,1,-99999,40,1,109,-99999,,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SA-38,경기도 평택시 비전동 611-1,,,0차,,,표토층,,,-99999,3,3,0,5,-99999,81,14,-99999,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SB-07,경기도 평택시 장당동 71 (한길목장),,,0차,,,표토층,,,0,3,3,0,3,-99999,237,5,-99999,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SC-05,경기도 평택시 고덕면 동고리 275-5,,,0차,,,표토층,,,0,3,4,0,3,-99999,163,15,167,-99999,-99999,-99999,-99999,,,,,80,-99999,-99999,,,,Y
HG2008B003,IV03,SE-04,경기도 평택시 안중읍 현화리 651-36,,,0차,,,표토층,,,0,1,3,0,4,-99999,46,26,412,-99999,-99999,-99999,-99999,,,,,43,-99999,-99999,,,,Y
HG2008B003,IV03,SF-02,경기도 평택시 오성면 안화리 9202 (궁안교),,,0차,,,표토층,,,0,5,4,0,6,-99999,66,7,-99999,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SK-36,경기도 평택시 세교동 560 (세교현대),,,0차,,,표토층,,,0,3,3,0,3,-99999,80,37,351,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SN-28,경기도 평택시 고덕면 해창리 119-2,,,0차,,,표토층,,,-99999,3,3,0,6,-99999,104,22,-99999,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SN-29,경기도 평택시 청북면 고잔리 1100-9,,,0차,,,표토층,,,-99999,7,2,0,9,-99999,80,22,-99999,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
HG2008B003,IV03,SS-21,경기도 평택시 고덕면 428-6,,,0차,,,표토층,,,-99999,2,4,-99999,7,-99999,103,18,-99999,-99999,-99999,-99999,-99999,,,,,-99999,-99999,-99999,,,,Y
ND2008B016,IV03,창녕읍 말흘리 216,창녕읍 말흘리 216,,,2차,,,표토층,,,0,9,0,0,11,0,151,6,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,계성면 명리 328-5,계성면 명리 328-5,,,0차,,,표토층,,,0,2,0,0,2,0,45,7,104,,,,,,,,,-88888,,,,,,Y
ND2008B016,IV03,남지읍 남지리 961,남지읍 남지리 961,,,2차,,,표토층,,,0,1,0,0,1,0,30,6,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,남지읍 고곡리 산103,남지읍 고곡리 산103,,,1차,,,표토층,,,0,1,0,0,4,0,42,9,185,,,,,,,,,-88888,,,,,,Y
ND2008B016,IV03,창녕읍 교상리 28-17,창녕읍 교상리 28-17,,,2차,,,표토층,,,0,1,0,0,3,0,269,17,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,남지읍 학계리 1042-15,남지읍 학계리 1042-15,,,1차,,,표토층,,,0,1,0,0,1,0,38,7,12,,,,,,,,,-88888,,,,,,Y
ND2008B016,IV03,유어면 광산리 산 104,유어면 광산리 산 104,,,2차,,,표토층,,,0,5,0,0,2,0,29,8,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,대지면 본초리 6,대지면 본초리 6,,,1차,,,표토층,,,0,1,0,0,1,-99999,53,18,112,,,,,,,,,-88888,,,,,,Y
ND2008B016,IV03,이방면 장천리 1111-2,이방면 장천리 1111-2,,,2차,,,표토층,,,0,2,0,0,2,0,129,13,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,도천면 송진리 272-1,도천면 송진리 272-1,,,1차,,,표토층,,,0,1,0,0,1,0,60,15,84,,,,,,,,,178,,,,,,Y
ND2008B016,IV03,남지읍 남지리 945-9,남지읍 남지리 945-9,,,2차,,,표토층,,,0,4,0,0,4,0,50,9,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,영산면 죽사리 1098-5,영산면 죽사리 1098-5,,,1차,,,표토층,,,0,3,0,0,1,0,88,10,228,,,,,,,,,136,,,,,,Y
ND2008B016,IV01,S‘-1,창녕군 대합면 사업지구내,,,0차,20051012,20051012,표토층,,,0,9,0,0,2,,,,,,,,,,,,,,,,,,,Y
ND2008B016,IV01,S‘-2,창녀군 대합면 사업지구내,,,0차,20051012,20051012,표토층,,,0,5,0,-77777,10,,,,,,,,,,,,,,,,,,,Y
ND2008B016,IV01,S-1,창녕군 대합면 합리 용산마을 북측 400m 지점,,,1차,20080321,20080321,표토층,,,0,7,0,,4,0,,,,,,,,,,,,,,,,,,Y
ND2008B016,IV01,S-2,창녕군 대합면 옥단리 용호초교 동측 1.200m 지점,,,1차,20080321,20080321,표토층,,,0,1,0,,4,0,,,,,,,,,,,,,,,,,,Y
ND2008B016,IV01,S-1,창녕군 대합면 합리 용산마을 북측 400m 지점,,,2차,20080912,20080912,표토층,,,0,8,0,,4,0,,,,,,,,,,,,,,,,,,Y
ND2008B016,IV01,S-2,창녕군 대합면 옥단리 용호초교 동측 1.200m 지점,,,2차,20080912,20080912,표토층,,,0,1,0,,4,0,,,,,,,,,,,,,,,,,,Y
ND2008B016,IV15,창녕음 교하리 18-2,창녕음 교하리 18-2,,,1차,,,표토층,,,0,1,0,0,1,0,80,21,136,,,,,,,,,-88888,,,,,,Y
GG2008B013,IV15,논산 연무읍 죽본리 (주)해찬들,논산 연무읍 죽본리 (주)해찬들,,,0차,,,표토층,,,0,7,0,0,7,-99999,-55555,-55555,-55555,,,0,,,,,,-99999,,,,,,Y
GG2008B013,IV15,논산 연무읍 황화정 한스퍼멘텍,논산 연무읍 황화정 한스퍼멘텍,,,0차,,,표토층,,,0,8,0,0,29,-99999,-55555,-55555,7,,,-99999,,,,,,-55555,,,,,,Y
GG2008B013,IV15,논산 연산면 덕암리 태양금속산업,논산 연산면 덕암리 태양금속산업,,,0차,,,표토층,,,0,10,0,1,7,-99999,80,11,8,,,-99999,,,,,,-55555,,,,,,Y
GG2008B013,IV15,부여 임천면 칠산리 (주)기린산업,부여 임천면 칠산리 (주)기린산업,,,0차,,,표토층,,,0,7,0,0,10,0,47,9,7,,,0,,,,,,-55555,,,,,,Y
GG2008B013,IV15,부여 홍산면 홍양리 제일산업(주),부여 홍산면 홍양리 제일산업(주),,,0차,,,표토층,,,0,3,0,0,3,0,31,16,-55555,,,0,,,,,,-55555,,,,,,Y
GG2008B013,IV15,아산 둔포면 관대리 동성제약(주),아산 둔포면 관대리 동성제약(주),,,0차,,,표토층,,,0,2,0,3,5,0,-55555,-55555,-55555,,,-55555,,,,,,-55555,,,,,,Y
GG2008B013,IV15,아산 둔포면 운용리 유성기업,아산 둔포면 운용리 유성기업,,,0차,,,표토층,,,0,1,0,1,1,0,-55555,-55555,-55555,,,-55555,,,,,,-55555,,,,,,Y
